,eval_L2,eval_Sen,eval_Mahalanobis,ground_truth,adv_prediction,model,attack,dataset,attack_success
3509,4.75971065208476e-08,9.004275760726763e-08,8.778007369496282e-09,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3510,0.2946093932378186,0.7034629743548312,0.0408978221911108,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3511,0.0043982644685261,0.0096369456486017,0.000773807043256,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3512,0.1299596773541652,0.2743007073108254,0.0232797805198875,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3513,0.1495473122184949,0.3555362415336638,0.0238938459970535,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3514,0.5942776743792005,1.3547011476238109,0.0802589027854863,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3515,0.1912349411849749,0.4084415385240544,0.0340825922523379,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3516,1.5172306733942313e-08,3.592852710097753e-08,2.046080482073419e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3517,1.3684443966709057e-08,2.7864267099223732e-08,1.732830205630459e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3518,0.6065070109925963,1.4429591397317685,0.0886141352423108,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3519,1.1000544938569026e-09,2.5745486472696893e-09,1.5421848623119618e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3520,1.8595505110232323e-08,4.399278697275839e-08,3.01186585742584e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3521,0.1123994181564449,0.2564985267486439,0.0144482402180132,>50K,>50K,MLP,carlini_l_2,adult,0.0
3522,1.8353704241089233e-08,3.819113972968505e-08,3.3055970642666116e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3523,1.8597877109153423e-08,4.4998231260154326e-08,3.0096288642602452e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3524,0.1998460789078078,0.3940236415660981,0.036558555771521,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3525,0.7170953198795449,2.550343414409423,0.095226512279829,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3526,0.0433633479016986,0.103686118670766,0.0062892031170151,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3527,1.3698149933425086e-08,2.8230824359371023e-08,1.7400953998792323e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3528,0.3282861871802159,0.7587302560957374,0.0451045717839948,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3529,1.3707051463478712e-08,2.8414103008012226e-08,1.7442801669291106e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3530,0.1196583383412076,0.2837355777278191,0.0172885049772397,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3531,0.7254116262232582,1.6381422446290352,0.0970171039782826,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3532,0.1662551768359142,0.3695874316990296,0.0219330080920506,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3533,0.4866429191530997,1.1642239351504302,0.0735465660968448,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3534,0.2450984092839856,0.5713736477873721,0.0407870724368882,>50K,>50K,MLP,carlini_l_2,adult,0.0
3535,0.7188729882843169,1.7201998439702662,0.1091552286848896,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3536,1.4063162680972684e-08,3.15298397563993e-08,1.8683903227924672e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3537,0.1769334638564872,0.3548503869110513,0.0223326927200729,>50K,>50K,MLP,carlini_l_2,adult,0.0
3538,0.2659269358374234,0.4204144939806178,0.0497602331821608,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3539,1.4277691879776096e-08,3.2629511722516816e-08,1.8373114810430166e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3540,3.594995054543396e-09,7.636331067413431e-09,4.512498164675312e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3541,1.3848020286741429e-08,3.006361071581015e-08,1.7979743498099613e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3542,0.1883157393989169,0.4305096378802595,0.0320790987915605,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3543,0.7913692377728676,2.845189296354731,0.1003404207158328,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3544,0.3909717118727185,0.9296543146346916,0.0570056203182707,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3545,0.5253383821032251,1.0901420111682345,0.0659103190592975,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3546,1.3807307887224668e-08,2.9697053455662864e-08,1.783612298111765e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3547,6.849314893031533e-09,9.163931540817325e-09,1.279830381323792e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3548,1.1824620117064937,2.9840971501594358,0.2038571833232499,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3549,0.1554350965086421,0.3529718616761346,0.0209051321596158,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3550,3.825130960716675e-09,8.919281505780286e-09,5.021567641591705e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3551,4.52427779708124e-08,6.412643281397228e-08,8.43412985238652e-09,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3552,1.4201257571042993e-08,3.22629544252344e-08,1.910868047255134e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3553,0.0944991601135799,0.3066475561238216,0.0145760017025322,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3554,2.4490179089705485e-08,4.8776388105755284e-08,3.0839173350580917e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3555,0.176467581604034,0.3554393166970104,0.0222923470380604,>50K,>50K,MLP,carlini_l_2,adult,0.0
3556,1.3102601036054714e-09,3.124384546774404e-09,2.0695641284585336e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3557,0.4435453720858942,1.0551096575201997,0.0605881445954923,>50K,>50K,MLP,carlini_l_2,adult,0.0
3558,1.3741917165133474e-08,2.896393889823316e-08,1.7590109244953534e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3559,0.6166482459348327,1.4476097583326952,0.1014727755462135,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3560,0.2065654499431622,0.475567088252526,0.0267448686417885,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3561,1.4943001070283287e-08,3.5195412580682965e-08,1.992383565271251e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3562,0.0700751022379404,0.1546009801413979,0.0122754888469033,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3563,1.4535595025200809e-08,3.3729183465823545e-08,2.00882630186088e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3564,0.1325072693373188,0.282280869976733,0.0236432093809566,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3565,0.2298473828673917,0.5415618282492306,0.0326676788408952,>50K,>50K,MLP,carlini_l_2,adult,0.0
3566,0.5299994340995066,1.2542305724733345,0.0857816878220563,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3567,0.2276037190001329,0.5360530073278668,0.0323186298623205,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3568,0.3255173271054128,0.7649476434903644,0.0534672916300765,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3569,1.7221497935627245e-08,3.9726551298358576e-08,2.3599494046636213e-09,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3570,0.1609033966430236,0.2387978145805676,0.0301238119555548,>50K,>50K,MLP,carlini_l_2,adult,0.0
3571,0.667446022239454,1.5965157921702162,0.1032344437555716,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3572,0.4035694214782135,0.9638079442651092,0.0632384405882838,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3573,2.75979971618076e-08,5.920491384446533e-08,4.687415693042623e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3574,1.3807307887224668e-08,2.9697053455662864e-08,1.783612298111765e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3575,3.3963677667282946e-08,8.09317736498788e-08,4.99438638029622e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3576,2.4490179089705485e-08,4.8776388105755284e-08,3.0839173350580917e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3577,0.3600329276212379,0.8483806938880261,0.0551455196656381,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3578,1.3698630119129971e-08,1.83278635272562e-08,2.5596608248828812e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3579,2.112316040885664e-08,4.8314704129387497e-08,3.5963929827224556e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3580,0.1509144175267037,0.3024796133479607,0.0274958031383323,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3581,0.1570648909635181,0.3725783943838525,0.0236426415706658,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3582,0.1755005459322875,0.4105421841612792,0.0290518677431663,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3583,0.2327032689070218,0.5358165703739008,0.0301328315279738,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3584,9.019470927297338e-09,2.1329505168747738e-08,1.2125020127212583e-09,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3585,1.3107118769313863e-08,2.7382554187690157e-08,1.6442986243813344e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3586,0.1929524954133757,0.704144522621573,0.0173526844615593,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3587,0.0219804269419885,0.0861238910827158,0.0021905512670908,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3588,2.084317025118962e-09,4.185671324820401e-09,3.659601410792357e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3589,0.1754941262306127,0.4199766387028507,0.0268819555749932,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3590,0.9227646454036842,3.5989341923530467,0.0916697448105217,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3591,0.0368291144496663,0.0874146009168227,0.0049961435126458,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3592,0.2730542729063934,0.6285492755422019,0.0353487877951428,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3593,0.0300361725939589,0.0691951749908859,0.0050752042720471,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3594,0.8948297229407651,2.6181887375064825,0.1244564225738635,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3595,0.0551236332543195,0.1549660989802072,0.0094143556022339,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3596,0.0923690821482219,0.2137419551420178,0.0155249460113313,>50K,>50K,MLP,carlini_l_2,adult,0.0
3597,0.2534630889814674,0.5074727262456296,0.0319824159670598,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3598,1.0295620037211408e-09,2.2079913824805102e-09,1.3280359439133836e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3599,1.6096501832763752e-08,3.849442795914368e-08,2.2606499162877723e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3600,0.6416654957183632,1.5269439690231323,0.0938302580151066,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3601,0.4796553771499753,1.0875909447987089,0.064410415122977,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3602,0.2260449389935981,0.5406540434213454,0.0317919979102325,>50K,>50K,MLP,carlini_l_2,adult,0.0
3603,0.0256027892762771,0.0849488163903331,0.0040696660561035,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3604,0.6506612204396793,1.5423320903832924,0.1048658982917023,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3605,0.713693057237622,1.706380322433569,0.1109097308279635,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3606,9.265771146900758e-09,2.2062619689042312e-08,1.2700098245379435e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3607,2.1312157657818317e-08,5.07232694741285e-08,3.3922490403536454e-09,>50K,>50K,MLP,carlini_l_2,adult,0.0
3608,1.4730517899808736e-08,3.4462297986118126e-08,1.942602673362422e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3609,0.2467955488449487,0.5651914401480588,0.0419664485787667,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3610,0.5055566265832032,1.8121095896963757,0.0628344157868025,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3611,0.6652925392973892,1.5776396553936185,0.0961417484024484,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3612,1.3741917165133474e-08,2.896393889823316e-08,1.7590109244953534e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3613,1.4943001070283287e-08,3.5195412580682965e-08,1.992383565271251e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3614,2.4508561844573872e-08,4.9876059918690384e-08,3.078446203613937e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3615,2.4642569021069318e-09,5.2258682275496715e-09,3.092832474354873e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3616,0.2097937195904086,0.8661623423975828,0.0213527159900787,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3617,2.240417033808956e-08,5.292261296074198e-08,3.641570116673189e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3618,0.1357349136488197,0.3880177860938283,0.0235505687924264,>50K,>50K,MLP,carlini_l_2,adult,0.0
3619,0.1705127042605762,0.2912283184570181,0.0318028641054224,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3620,1.4535595025200809e-08,3.3729183465823545e-08,2.00882630186088e-09,>50K,>50K,MLP,carlini_l_2,adult,0.0
3621,0.2804736679953789,0.6117315302884483,0.0513182357432869,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3622,0.102555810439977,0.4037524683766059,0.0087330830679838,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3623,4.138702235303871e-09,9.015244710726991e-09,5.384194839538136e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3624,0.8784637071949857,2.411140150080373,0.145458047568812,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3625,0.3150662058670566,0.6842098483415401,0.0409141884969698,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3626,0.3547742472255898,0.8478401946762057,0.0516842818239066,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3627,0.1596446480635711,0.3792615041933906,0.0217154228251558,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3628,0.2807937826228263,0.6285888245321909,0.0356908241707193,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3629,0.9315877168725064,3.63151926330328,0.1307244546132411,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3630,0.4810733298360728,1.02932302033439,0.0856685151674513,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3631,0.0919765308938828,0.3433240996854867,0.0088840692724543,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3632,0.161001606456545,0.3472626475184077,0.028561160806587,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3633,0.2349460236348959,0.8317899177654459,0.0255577785986349,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3634,0.5831729701186527,1.255149918036616,0.0733026377150814,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3635,0.1797713581096071,0.3881283760686636,0.0318751935700423,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3636,0.2872319512376936,0.5841921988778523,0.0521186838278997,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3637,1.5953640687216756e-08,3.812787069899639e-08,2.2277343491765527e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3638,0.0857643141307874,0.3048680809000026,0.0064057464570968,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3639,1.6096501832763752e-08,3.849442795914368e-08,2.2606499162877723e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3640,7.695625893790294e-09,1.14784311788822e-08,1.4301782927455634e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3641,0.284127176161982,0.4998076667256876,0.0528736237770541,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3642,0.4370700852857033,1.4474263397816731,0.066311619611028,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3643,4.383561680310066e-09,5.8649163851673825e-09,8.190914718456595e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3644,0.5543786006201035,1.3028815311171813,0.0783571612371343,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3645,1.5347894231367022e-08,2.1337092352151444e-08,2.8637439145920557e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3646,1.4800149794053698e-08,2.0603977534775836e-08,2.7684449534376956e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3647,0.2884748536830216,0.6881997495441396,0.0454672150125831,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3648,0.2834709393729804,0.6780820844487271,0.0438244410828152,>50K,>50K,MLP,carlini_l_2,adult,0.0
3649,0.41856178146254,0.7195200042537246,0.0765495300953168,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3650,0.094585331593546,0.2155812810660891,0.0127716715769856,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3651,0.4042000507753016,0.9511276263725906,0.0621026378695493,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3652,2.465753407010496e-09,3.2990154155958484e-09,4.6073894578205575e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3653,0.3589999773547599,0.8356506961053065,0.0598695551841136,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3654,0.4442035852010989,1.0629885133872912,0.0675453629572534,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3655,1.3692490983452348e-08,3.14146842721211e-08,1.8632132057886447e-09,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3656,0.3350964897928842,0.7796657259565215,0.0465048984506562,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3657,0.1779729914143205,0.4046063114781333,0.0304787344367893,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3658,0.6098257740651435,1.4592844033243302,0.0936340657755294,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3659,2.240417052816085e-08,5.2922613332093265e-08,3.411623151694082e-09,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3660,0.7437852287917893,1.7768844752924546,0.116311263976622,>50K,>50K,MLP,carlini_l_2,adult,0.0
3661,0.4684581360863726,1.0630900432820485,0.0599885254286362,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3662,1.4201257571042993e-08,3.22629544252344e-08,1.910868047255134e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3663,1.3081117051885889,4.9457350729652845,0.1989057286683375,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3664,0.309133907788281,0.963082218824622,0.0451733300040548,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3665,1.0295620037211408e-09,2.2079913824805102e-09,1.3280359439133836e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3666,1.4063162680972684e-08,3.15298397563993e-08,1.8683903227924672e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3667,0.108415403993957,0.2588167971363503,0.0170281106171129,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3668,0.0390557822866685,0.0900822695769245,0.0050652703183865,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3669,1.5678379282365492e-08,3.739475617870181e-08,2.164035437574805e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3670,0.4570718146636591,0.9107429696124671,0.0575529814018671,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3671,0.2076865661714837,0.5946350898765456,0.0348776496357133,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3672,1.2797575854295811e-08,2.7672340818044148e-08,1.6097730911481455e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3673,1.3684443966709057e-08,2.7864267099223732e-08,1.732830205630459e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3674,0.1208012477019233,0.4599880493819127,0.0178888349920653,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3675,0.0025164645727265,0.0045855524523757,0.0004666199572234,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3676,1.792446439711995e-08,4.2449787892760624e-08,2.895664076356172e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3677,2.465753407010496e-09,3.2990154155958484e-09,4.6073894578205575e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3678,0.5750735769612623,1.3722681714399785,0.0851449129275086,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3679,1.5172306733942313e-08,3.592852710097753e-08,2.046080482073419e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3680,0.0456539924818266,0.1069545512313046,0.0070781019536617,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3681,0.4965524004061832,1.061169624106144,0.0639417753663227,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3682,0.0548550773690291,0.1310673976596523,0.0080041474456279,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3683,0.0706311010652954,0.2055010980615086,0.012270805585375,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3684,1.4943001070283287e-08,3.5195412580682965e-08,1.992383565271251e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3685,1.2653802773587012e-08,2.5289718557458412e-08,1.5926567725385803e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3686,0.1323041358851659,0.2911092992972935,0.0232148474670502,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3687,0.9345855548635522,2.6417031332750933,0.1569760985244382,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3688,1.5953640687216756e-08,3.812787069899639e-08,2.2277343491765527e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3689,1.3728938331074464e-08,2.878066026815952e-08,1.753740863395559e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3690,0.254666586611354,0.6038268359884537,0.0410146128141929,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3691,0.1037387801917891,0.4256566965179468,0.0097708922209638,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3692,0.2526020050141886,0.481398084908864,0.0465272485283557,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3693,1.3707051463478712e-08,2.8414103008012226e-08,1.7442801669291106e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3694,0.0320959873366791,0.0706588291239563,0.0056300235289481,>50K,>50K,MLP,carlini_l_2,adult,0.0
3695,0.3263670113575649,0.6857976838878806,0.058565640234362,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3696,2.4642568964359397e-08,5.225868214678289e-08,3.092832467205461e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3697,0.0090323296553478,0.0204079583926581,0.0015553958206945,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3698,0.1753551694367557,0.4158358484100515,0.0253416880531672,>50K,>50K,MLP,carlini_l_2,adult,0.0
3699,1.2712983298670864e-08,2.67559476305408e-08,1.59501715221833e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3700,1.8380113221739256e-08,3.736122505192308e-08,2.3264844522847293e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3701,4.383561624798915e-09,5.864916310897122e-09,8.1909146147311e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3702,7.142857194608609e-09,1.4172990335817434e-08,8.999583652471932e-10,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3703,0.2130829074960403,0.5075148293239271,0.0338231395960074,>50K,>50K,MLP,carlini_l_2,adult,0.0
3704,1.4535595025200809e-08,3.3729183465823545e-08,2.00882630186088e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3705,0.1137626692801825,0.2668982570228554,0.0187408502720744,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3706,0.0931578227657502,0.1435860456900014,0.0174386701106198,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3707,0.1145291365027696,0.3196798135839404,0.0201938296144275,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3708,0.0864241824839705,0.2012395729124197,0.0135438093920726,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3709,1.3741917165133474e-08,2.896393889823316e-08,1.7590109244953534e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3710,1.2327730108731505,3.004265363067745,0.2078535111894947,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3711,1.3741917165133474e-08,2.896393889823316e-08,1.7590109244953534e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3712,3.9589322512259806e-08,1.1886559983281943e-07,5.7312757620427285e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3713,1.3728938331074464e-08,2.878066026815952e-08,1.753740863395559e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3714,0.3409578452990002,0.8132947728499659,0.0537744355851194,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3715,2.180592122757452e-08,4.985770350646628e-08,3.505736282070598e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3716,2.4587680039581822e-08,5.152556762648832e-08,3.0845921180106037e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3717,0.475526310015375,1.0998440900624606,0.0654031245540502,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3718,0.3748281822923399,1.0539348247933955,0.0655678845228652,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3719,1.69047688363189e-08,3.826032225776942e-08,2.161171327689849e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3720,1.6096501832763752e-08,3.849442795914368e-08,2.2606499162877723e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3721,2.3291247902661643e-08,3.1967253255657263e-08,4.355261444116946e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3722,0.0269917415767044,0.0640242660938411,0.004064212364683,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3723,0.282014387625869,0.6250468362076252,0.0492563159096103,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3724,0.0680009674412808,0.2083132880320088,0.011626069652862,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3725,8.711382861255346e-09,2.0135766941445404e-08,1.4661312971676852e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3726,1.4132186751935017e-08,2.8344920074589253e-08,2.5743332855884093e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3727,7.671232898909253e-09,1.0263603618340225e-08,1.433410067950492e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3728,1.8595505110232323e-08,4.399278697275839e-08,3.01186585742584e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3729,7.945205493520291e-09,1.0630160878487512e-08,1.4846032829959931e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3730,2.9371796484256592e-08,6.95041693789665e-08,4.219194737791979e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3731,0.0573241777724745,0.1072891736771765,0.0105898902684428,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3732,1.4860640384364645,5.763289812766017,0.2149661817714536,<=50K,>50K,MLP,carlini_l_2,adult,1.0
3733,0.4786923227858235,1.1440825192278414,0.0746250534486868,>50K,<=50K,MLP,carlini_l_2,adult,1.0
3734,0.3434064411265443,1.209338745980639,0.0268838850982949,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
3735,1.3322474739950288e-08,2.79707754113753e-08,1.6713884328882082e-09,<=50K,<=50K,MLP,carlini_l_2,adult,0.0
