transaction_id,customer_id,amount,timestamp,category,merchant,location,is_fraud
TXN02490,CUST00855,829.33,2025-03-12 23:08:23,Grocery,Visa,"Dallas, TX",True
TXN02491,CUST00094,179.92,2025-12-10 10:46:16,Travel,Amazon Prime,"New York, NY",False
TXN02492,CUST00416,436.54,2025-02-13 16:32:12,Healthcare,Target,"Los Angeles, CA",False
TXN02493,CUST00847,292.61,2025-07-12 03:02:15,Healthcare,Google,"San Jose, CA",False
TXN02494,CUST00830,368.83,2025-02-02 09:56:44,Healthcare,Visa,"San Francisco, CA",False
TXN02495,CUST00154,484.87,2025-11-25 04:51:16,Dining,PayPal,"Fort Worth, TX",False
TXN02496,CUST00579,155.89,2025-02-10 01:36:45,Travel,Google,"Dallas, TX",False
TXN02497,CUST00402,140.44,2025-01-06 12:01:09,Grocery,Target,"Indianapolis, IN",False
TXN02498,CUST00770,371.25,2025-09-16 00:52:51,Healthcare,Visa,"Philadelphia, PA",False
TXN02499,CUST00769,192.9,2025-08-15 21:52:13,Other,Google,"Seattle, WA",False
TXN02500,CUST00404,313.8,2025-03-23 15:09:37,Healthcare,McDonalds,"Phoenix, AZ",False
TXN02501,CUST00775,33.98,2025-01-03 09:49:45,Transportation,PayPal,"New York, NY",False
TXN02502,CUST00604,200.31,2025-06-03 07:41:53,Entertainment,Bank of America,"Phoenix, AZ",False
TXN02503,CUST00745,217.14,2025-11-17 16:41:25,Online Shopping,Chase,"Columbus, OH",False
TXN02504,CUST00602,432.09,2025-05-17 22:01:06,Dining,eBay,"Houston, TX",False
TXN02505,CUST00132,356.31,2025-03-19 12:01:03,Entertainment,Chase,"Phoenix, AZ",False
TXN02506,CUST00471,166.63,2025-10-22 02:38:34,Travel,Chase,"Fort Worth, TX",False
TXN02507,CUST00637,145.32,2025-10-10 14:59:46,Education,Spotify,"Houston, TX",False
TXN02508,CUST00670,368.96,2025-02-24 21:52:53,Travel,CitiBank,"Seattle, WA",False
TXN02509,CUST00257,383.37,2025-09-12 11:37:04,Dining,Best Buy,"Indianapolis, IN",False
TXN02510,CUST00795,388.68,2025-08-04 21:22:10,Healthcare,McDonalds,"San Francisco, CA",False
TXN02511,CUST00098,356.21,2025-02-11 08:07:28,Other,Costco,"Denver, CO",False
TXN02512,CUST00907,38.81,2025-11-25 20:49:37,Online Shopping,McDonalds,"Phoenix, AZ",False
TXN02513,CUST00766,491.39,2025-12-29 02:02:24,Transportation,Apple Store,"Denver, CO",False
TXN02514,CUST00666,446.3,2025-09-07 01:21:27,Online Shopping,Apple Store,"San Jose, CA",False
TXN02515,CUST00338,357.41,2025-12-19 05:05:34,Online Shopping,Starbucks,"Phoenix, AZ",False
TXN02516,CUST00006,167.27,2025-05-19 15:47:01,Healthcare,PayPal,"Houston, TX",False
TXN02517,CUST00133,137.83,2025-11-15 02:41:18,Dining,McDonalds,"Denver, CO",False
TXN02518,CUST00591,361.39,2025-10-03 16:10:28,Transportation,Apple Store,"San Francisco, CA",False
TXN02519,CUST00944,14.59,2025-02-27 11:46:05,Grocery,eBay,"San Diego, CA",False
TXN02520,CUST00381,185.72,2025-11-22 08:44:11,Grocery,eBay,"Austin, TX",False
TXN02521,CUST00774,83.07,2025-04-11 08:48:14,Healthcare,eBay,"Seattle, WA",False
TXN02522,CUST00493,266.94,2025-08-21 02:48:55,Other,Starbucks,"Fort Worth, TX",False
TXN02523,CUST00522,276.53,2025-05-03 07:38:16,Utilities,McDonalds,"Chicago, IL",False
TXN02524,CUST00089,99.83,2025-01-12 21:30:17,Online Shopping,Netflix,"Denver, CO",False
TXN02525,CUST00857,280.11,2025-05-16 03:07:25,Grocery,Amazon,"Washington, DC",False
TXN02526,CUST00546,256.99,2025-07-20 10:40:48,Online Shopping,Spotify,"Phoenix, AZ",False
TXN02527,CUST00946,57.68,2025-10-16 21:06:15,Other,Amazon,"Denver, CO",False
TXN02528,CUST00541,396.73,2025-11-23 10:44:14,Education,Uber,"Seattle, WA",False
TXN02529,CUST00262,341.68,2025-09-21 04:02:57,Other,Chase,"Washington, DC",False
TXN02530,CUST00247,481.01,2025-12-15 12:20:13,Utilities,Best Buy,"Jacksonville, FL",False
TXN02531,CUST00070,124.75,2025-11-16 13:13:39,Travel,Spotify,"San Jose, CA",False
TXN02532,CUST00835,111.4,2025-08-01 19:38:05,Online Shopping,McDonalds,"New York, NY",False
TXN02533,CUST00793,460.9,2025-08-05 10:52:16,Transportation,CitiBank,"Charlotte, NC",False
TXN02534,CUST00174,446.15,2025-01-22 16:45:33,Utilities,Target,"Denver, CO",False
TXN02535,CUST00278,466.9,2025-12-04 08:33:27,Other,eBay,"San Diego, CA",False
TXN02536,CUST00934,88.97,2025-05-26 15:16:05,Entertainment,Amazon Prime,"San Antonio, TX",False
TXN02537,CUST00906,407.92,2025-06-13 04:43:11,Other,Netflix,"Phoenix, AZ",False
TXN02538,CUST00803,206.47,2025-01-02 00:53:49,Dining,Amazon Prime,"Denver, CO",False
TXN02539,CUST00492,299.77,2025-06-26 09:10:27,Entertainment,McDonalds,"Columbus, OH",False
TXN02540,CUST00503,474.27,2025-09-30 11:16:13,Dining,Visa,"San Diego, CA",False
TXN02541,CUST00534,368.85,2025-09-21 05:38:31,Healthcare,Uber,"Jacksonville, FL",False
TXN02542,CUST00260,52.43,2025-06-23 22:45:45,Online Shopping,McDonalds,"San Antonio, TX",False
TXN02543,CUST00111,228.24,2025-05-02 17:39:39,Healthcare,Starbucks,"Columbus, OH",False
TXN02544,CUST00158,278.44,2025-06-20 13:38:49,Grocery,Costco,"Washington, DC",False
TXN02545,CUST00034,203.63,2025-06-08 02:11:10,Healthcare,Apple Store,"New York, NY",False
TXN02546,CUST00549,467.8,2025-01-15 09:57:32,Travel,Chase,"Jacksonville, FL",False
TXN02547,CUST00684,126.24,2025-09-28 18:34:43,Entertainment,Chase,"Indianapolis, IN",False
TXN02548,CUST00103,253.56,2025-01-05 04:17:56,Healthcare,Starbucks,"New York, NY",False
TXN02549,CUST00649,56.77,2025-11-15 03:08:38,Transportation,Target,"Chicago, IL",False
TXN02550,CUST00348,234.3,2025-12-09 02:39:45,Online Shopping,Uber,"Indianapolis, IN",False
TXN02551,CUST00958,134.68,2025-12-19 10:14:36,Dining,Walmart,"Washington, DC",False
TXN02552,CUST00788,230.44,2025-10-31 07:34:36,Travel,Spotify,"Washington, DC",False
TXN02553,CUST00184,2988.18,2025-08-09 21:41:06,Grocery,Google,"Austin, TX",True
TXN02554,CUST00103,244.14,2025-10-30 00:52:06,Online Shopping,Bank of America,"Los Angeles, CA",False
TXN02555,CUST00076,43.39,2025-12-25 13:08:29,Online Shopping,PayPal,"San Diego, CA",False
TXN02556,CUST00716,264.4,2025-11-27 13:09:58,Online Shopping,PayPal,"San Antonio, TX",False
TXN02557,CUST00205,62.15,2025-05-13 20:55:03,Dining,Starbucks,"San Francisco, CA",False
TXN02558,CUST00818,206.63,2025-10-24 06:26:06,Utilities,Netflix,"Phoenix, AZ",False
TXN02559,CUST00079,52.24,2025-01-04 22:02:59,Healthcare,eBay,"San Jose, CA",False
TXN02560,CUST00249,214.92,2025-10-15 03:24:44,Travel,Amazon Prime,"Denver, CO",False
TXN02561,CUST00340,440.05,2025-02-27 07:15:44,Travel,eBay,"Indianapolis, IN",False
TXN02562,CUST00598,115.0,2025-12-21 05:26:09,Other,Walmart,"Indianapolis, IN",False
TXN02563,CUST00807,221.83,2025-03-25 04:33:25,Dining,Amazon Prime,"Chicago, IL",False
TXN02564,CUST00536,408.12,2025-02-06 00:39:32,Other,Amazon,"Indianapolis, IN",False
TXN02565,CUST00401,27.34,2025-02-12 22:28:08,Transportation,Mastercard,"Columbus, OH",False
TXN02566,CUST00370,30.48,2025-06-23 23:07:35,Entertainment,Starbucks,"San Diego, CA",False
TXN02567,CUST00570,231.69,2025-12-09 07:09:31,Grocery,Netflix,"Seattle, WA",False
TXN02568,CUST00982,468.7,2025-01-20 20:39:09,Grocery,Uber,"Philadelphia, PA",False
TXN02569,CUST00232,96.02,2025-11-06 15:18:48,Dining,Mastercard,"Washington, DC",False
TXN02570,CUST00539,476.26,2025-06-01 12:21:20,Healthcare,Walmart,"Indianapolis, IN",False
TXN02571,CUST00823,320.65,2025-08-12 01:36:40,Utilities,CitiBank,"San Antonio, TX",False
TXN02572,CUST00623,3886.61,2025-10-07 01:25:25,Travel,Apple Store,"Fort Worth, TX",True
TXN02573,CUST00287,50.79,2025-01-04 03:42:59,Healthcare,McDonalds,"Indianapolis, IN",False
TXN02574,CUST00082,139.94,2025-08-20 18:33:49,Transportation,eBay,"Dallas, TX",False
TXN02575,CUST00852,295.34,2025-09-30 12:03:56,Transportation,Best Buy,"Fort Worth, TX",False
TXN02576,CUST00008,87.76,2025-12-23 02:26:01,Healthcare,Google,"Houston, TX",False
TXN02577,CUST00937,130.72,2025-12-02 16:20:21,Travel,Apple Store,"Seattle, WA",False
TXN02578,CUST00268,238.99,2025-06-24 21:06:39,Grocery,Starbucks,"Charlotte, NC",False
TXN02579,CUST00117,382.19,2025-10-19 20:26:22,Education,McDonalds,"Chicago, IL",False
TXN02580,CUST00510,219.64,2025-11-28 14:55:23,Online Shopping,Starbucks,"San Diego, CA",False
TXN02581,CUST00738,165.61,2025-03-20 20:35:49,Healthcare,Apple Store,"Dallas, TX",False
TXN02582,CUST00005,202.25,2025-08-03 03:46:29,Dining,Google,"San Francisco, CA",False
TXN02583,CUST00262,180.66,2025-02-02 15:30:42,Other,Apple Store,"San Jose, CA",False
TXN02584,CUST00848,353.61,2025-07-04 12:44:16,Dining,Amazon Prime,"New York, NY",False
TXN02585,CUST00313,408.33,2025-11-09 13:11:31,Entertainment,Best Buy,"Dallas, TX",False
TXN02586,CUST00147,231.68,2025-01-20 07:02:43,Dining,Visa,"Houston, TX",False
TXN02587,CUST00391,59.74,2025-06-26 08:27:39,Entertainment,Uber,"Denver, CO",False
TXN02588,CUST00058,318.45,2025-10-19 12:31:02,Other,Best Buy,"Dallas, TX",False
TXN02589,CUST00867,207.0,2025-03-23 16:15:35,Online Shopping,Google,"Jacksonville, FL",False
TXN02590,CUST00435,479.29,2025-06-30 22:45:23,Grocery,Visa,"Indianapolis, IN",False
TXN02591,CUST00548,188.35,2025-06-11 09:12:38,Transportation,Costco,"Seattle, WA",False
TXN02592,CUST00768,115.44,2025-05-02 11:13:39,Utilities,Bank of America,"San Antonio, TX",False
TXN02593,CUST00928,55.73,2025-04-05 18:30:12,Dining,McDonalds,"Fort Worth, TX",False
TXN02594,CUST00170,145.85,2025-05-07 18:03:42,Dining,Apple Store,"Dallas, TX",False
TXN02595,CUST00134,294.36,2025-03-22 01:58:42,Dining,PayPal,"San Diego, CA",False
TXN02596,CUST00233,218.36,2025-09-29 20:28:29,Dining,Uber,"Philadelphia, PA",False
TXN02597,CUST00570,302.17,2025-06-20 22:11:02,Education,Best Buy,"Austin, TX",False
TXN02598,CUST00642,14.23,2025-04-01 09:07:10,Grocery,Starbucks,"San Antonio, TX",False
TXN02599,CUST00316,2554.73,2025-06-02 05:41:53,Entertainment,Bank of America,"Dallas, TX",True
TXN02600,CUST00867,14.14,2025-10-14 13:10:25,Grocery,Google,"Washington, DC",False
TXN02601,CUST00316,490.26,2025-11-16 18:32:52,Entertainment,Walmart,"San Francisco, CA",False
TXN02602,CUST00253,57.69,2025-01-25 23:49:56,Transportation,Google,"Jacksonville, FL",False
TXN02603,CUST00932,372.97,2025-01-22 19:44:00,Dining,CitiBank,"San Antonio, TX",False
TXN02604,CUST00490,61.62,2025-03-14 06:50:42,Travel,Google,"San Francisco, CA",False
TXN02605,CUST00440,490.73,2025-08-07 13:05:54,Healthcare,McDonalds,"Los Angeles, CA",False
TXN02606,CUST00266,186.37,2025-02-14 14:02:36,Other,Visa,"San Francisco, CA",False
TXN02607,CUST00326,12.33,2025-09-12 02:49:21,Grocery,PayPal,"San Francisco, CA",False
TXN02608,CUST00819,62.38,2025-08-18 14:37:55,Other,Mastercard,"San Antonio, TX",False
TXN02609,CUST00730,186.56,2025-04-02 03:51:54,Entertainment,Netflix,"San Jose, CA",False
TXN02610,CUST00597,3639.09,2025-08-19 04:25:50,Other,Target,"Washington, DC",True
TXN02611,CUST00083,275.93,2025-09-01 13:24:37,Utilities,Mastercard,"Jacksonville, FL",False
TXN02612,CUST00619,2489.92,2025-01-05 22:59:29,Grocery,Uber,"Charlotte, NC",True
TXN02613,CUST00631,194.57,2025-08-10 09:28:51,Travel,PayPal,"Indianapolis, IN",False
TXN02614,CUST00141,134.17,2025-02-24 00:45:13,Online Shopping,Google,"Austin, TX",False
TXN02615,CUST00836,16.57,2025-06-23 19:28:27,Online Shopping,Apple Store,"Indianapolis, IN",False
TXN02616,CUST00680,123.07,2025-05-21 04:52:38,Online Shopping,Walmart,"Seattle, WA",False
TXN02617,CUST00114,204.29,2025-02-19 21:23:53,Other,Bank of America,"San Diego, CA",False
TXN02618,CUST00936,371.19,2025-08-15 03:15:02,Travel,Spotify,"Houston, TX",False
TXN02619,CUST00682,3190.03,2025-10-06 04:50:04,Transportation,Mastercard,"Denver, CO",True
TXN02620,CUST00382,184.04,2025-07-05 02:02:52,Utilities,McDonalds,"San Diego, CA",False
TXN02621,CUST00966,244.9,2025-06-28 16:14:11,Travel,Amazon Prime,"Jacksonville, FL",False
TXN02622,CUST00109,240.73,2025-03-07 13:28:04,Education,CitiBank,"Phoenix, AZ",False
TXN02623,CUST00192,164.9,2025-05-01 20:03:54,Dining,McDonalds,"Seattle, WA",False
TXN02624,CUST00635,450.93,2025-12-07 19:13:12,Other,Walmart,"Phoenix, AZ",False
TXN02625,CUST00659,204.4,2025-03-04 10:50:02,Utilities,Google,"San Diego, CA",False
TXN02626,CUST00010,12.05,2025-03-08 14:11:50,Utilities,PayPal,"Washington, DC",False
TXN02627,CUST00299,276.98,2025-11-22 19:45:22,Entertainment,Visa,"Indianapolis, IN",False
TXN02628,CUST00820,166.82,2025-01-17 14:01:39,Online Shopping,Spotify,"Seattle, WA",False
TXN02629,CUST00486,131.13,2025-10-03 02:37:27,Education,Target,"Chicago, IL",False
TXN02630,CUST00522,496.52,2025-12-28 03:12:05,Utilities,Walmart,"Denver, CO",False
TXN02631,CUST00186,464.48,2025-12-06 02:20:23,Entertainment,Visa,"San Francisco, CA",False
TXN02632,CUST00662,2517.14,2025-06-03 08:58:06,Online Shopping,Best Buy,"Fort Worth, TX",True
TXN02633,CUST00530,101.76,2025-03-11 23:02:24,Grocery,Spotify,"Phoenix, AZ",False
TXN02634,CUST00784,169.19,2025-11-27 23:01:54,Utilities,Visa,"Los Angeles, CA",False
TXN02635,CUST00878,199.79,2025-07-07 16:55:13,Grocery,Netflix,"Dallas, TX",False
TXN02636,CUST00798,82.63,2025-05-23 14:22:14,Travel,Uber,"Columbus, OH",False
TXN02637,CUST00565,191.41,2025-09-14 07:02:48,Other,Apple Store,"Los Angeles, CA",False
TXN02638,CUST00008,378.99,2025-02-12 20:22:43,Other,Netflix,"Dallas, TX",False
TXN02639,CUST00374,145.0,2025-11-04 02:56:13,Utilities,Walmart,"Seattle, WA",False
TXN02640,CUST00447,226.25,2025-11-11 13:47:06,Education,Amazon Prime,"Columbus, OH",False
TXN02641,CUST00994,16.04,2025-11-26 09:52:19,Dining,Starbucks,"San Antonio, TX",False
TXN02642,CUST00596,324.22,2025-09-28 20:27:38,Education,Bank of America,"San Diego, CA",False
TXN02643,CUST00698,273.42,2025-05-02 05:28:19,Healthcare,McDonalds,"San Antonio, TX",False
TXN02644,CUST00579,341.69,2025-12-07 12:53:20,Grocery,Uber,"New York, NY",False
TXN02645,CUST00547,413.62,2025-03-07 19:06:31,Online Shopping,Netflix,"Philadelphia, PA",False
TXN02646,CUST00517,479.59,2025-04-11 03:00:47,Healthcare,Chase,"San Jose, CA",False
TXN02647,CUST00774,366.44,2025-04-26 11:07:27,Travel,Uber,"Los Angeles, CA",False
TXN02648,CUST00319,187.48,2025-11-09 12:16:57,Transportation,Apple Store,"Columbus, OH",False
TXN02649,CUST00249,353.7,2025-09-14 07:34:12,Healthcare,McDonalds,"Philadelphia, PA",False
TXN02650,CUST00909,356.54,2025-01-21 11:08:44,Healthcare,Visa,"Philadelphia, PA",False
TXN02651,CUST00649,417.95,2025-09-05 05:16:09,Entertainment,Best Buy,"Austin, TX",False
TXN02652,CUST00266,4363.88,2025-02-12 18:01:12,Transportation,CitiBank,"Austin, TX",True
TXN02653,CUST00299,152.35,2025-09-19 02:48:34,Entertainment,CitiBank,"Phoenix, AZ",False
TXN02654,CUST00346,88.79,2025-07-22 06:54:52,Dining,Mastercard,"Denver, CO",False
TXN02655,CUST00164,447.44,2025-04-30 11:49:53,Travel,Mastercard,"Phoenix, AZ",False
TXN02656,CUST00277,214.41,2025-03-31 20:11:12,Healthcare,Walmart,"Chicago, IL",False
TXN02657,CUST00508,306.54,2025-03-23 02:19:56,Entertainment,Uber,"Fort Worth, TX",False
TXN02658,CUST00817,499.49,2025-01-08 23:37:47,Other,McDonalds,"Seattle, WA",False
TXN02659,CUST00020,307.39,2025-04-02 19:13:21,Other,eBay,"San Jose, CA",False
TXN02660,CUST00211,359.23,2025-08-24 02:05:17,Transportation,CitiBank,"San Antonio, TX",False
TXN02661,CUST00944,206.53,2025-02-16 00:53:54,Dining,Walmart,"San Diego, CA",False
TXN02662,CUST00528,168.58,2025-07-22 10:26:23,Grocery,CitiBank,"Austin, TX",False
TXN02663,CUST00391,349.73,2025-07-07 05:17:25,Travel,Best Buy,"Denver, CO",False
TXN02664,CUST00346,281.38,2025-01-09 05:19:13,Travel,Uber,"Denver, CO",False
TXN02665,CUST00869,565.16,2025-09-06 12:38:04,Travel,CitiBank,"Austin, TX",True
TXN02666,CUST00520,194.74,2025-01-21 17:36:23,Entertainment,Apple Store,"New York, NY",False
TXN02667,CUST00294,205.05,2025-08-03 14:37:13,Entertainment,Amazon,"San Antonio, TX",False
TXN02668,CUST00376,166.04,2025-06-04 20:38:20,Dining,Amazon,"Dallas, TX",False
TXN02669,CUST00547,61.01,2025-03-25 20:47:00,Transportation,Apple Store,"Chicago, IL",False
TXN02670,CUST00543,459.59,2025-03-22 22:28:54,Other,Apple Store,"San Jose, CA",False
TXN02671,CUST00069,50.27,2025-10-26 03:14:16,Grocery,Starbucks,"Seattle, WA",False
TXN02672,CUST00577,52.64,2025-01-02 09:51:29,Utilities,PayPal,"San Jose, CA",False
TXN02673,CUST00001,152.85,2025-08-20 09:42:56,Grocery,Chase,"Dallas, TX",False
TXN02674,CUST00175,276.94,2025-10-02 18:37:35,Dining,Bank of America,"Austin, TX",False
TXN02675,CUST00586,46.9,2025-09-29 03:13:33,Transportation,Costco,"Houston, TX",False
TXN02676,CUST00591,278.13,2025-10-23 00:56:11,Education,Uber,"Denver, CO",False
TXN02677,CUST00761,405.68,2025-11-25 16:31:25,Transportation,Uber,"Phoenix, AZ",False
TXN02678,CUST00843,160.88,2025-07-02 10:38:12,Dining,Google,"San Diego, CA",False
TXN02679,CUST00983,434.2,2025-10-16 11:30:42,Grocery,Visa,"Dallas, TX",False
TXN02680,CUST00457,232.17,2025-12-15 15:34:13,Entertainment,Uber,"Chicago, IL",False
TXN02681,CUST00172,306.13,2025-02-16 14:37:01,Online Shopping,Chase,"Philadelphia, PA",False
TXN02682,CUST00648,322.76,2025-11-20 23:37:08,Travel,Google,"Philadelphia, PA",False
TXN02683,CUST00686,156.81,2025-12-02 23:50:21,Online Shopping,Costco,"Chicago, IL",False
TXN02684,CUST00541,396.46,2025-02-23 01:51:09,Online Shopping,Starbucks,"Indianapolis, IN",False
TXN02685,CUST00981,488.43,2025-09-10 08:24:28,Education,Mastercard,"Jacksonville, FL",False
TXN02686,CUST00499,392.11,2025-04-01 10:17:37,Grocery,Spotify,"Columbus, OH",False
TXN02687,CUST00910,311.82,2025-03-04 01:42:36,Entertainment,Chase,"Los Angeles, CA",False
TXN02688,CUST00749,414.5,2025-11-21 04:11:33,Education,Amazon Prime,"Chicago, IL",False
TXN02689,CUST00802,176.99,2025-02-19 06:29:25,Online Shopping,McDonalds,"Indianapolis, IN",False
TXN02690,CUST00642,19.77,2025-08-24 01:12:23,Online Shopping,Bank of America,"Washington, DC",False
TXN02691,CUST00908,286.63,2025-09-30 19:05:30,Other,Mastercard,"San Antonio, TX",False
TXN02692,CUST00803,69.01,2025-09-30 18:56:01,Grocery,Starbucks,"San Francisco, CA",False
TXN02693,CUST00064,52.0,2025-01-05 11:34:02,Travel,Costco,"Jacksonville, FL",False
TXN02694,CUST00164,387.02,2025-08-28 15:19:43,Dining,Spotify,"New York, NY",False
TXN02695,CUST00300,120.28,2025-03-06 17:17:38,Entertainment,Google,"Philadelphia, PA",False
TXN02696,CUST00522,111.65,2025-07-17 08:51:34,Other,Spotify,"San Antonio, TX",False
TXN02697,CUST00904,4030.39,2025-02-28 15:18:42,Online Shopping,Spotify,"San Jose, CA",True
TXN02698,CUST00096,54.48,2025-11-25 13:15:09,Healthcare,Amazon Prime,"New York, NY",False
TXN02699,CUST00152,33.87,2025-04-19 08:15:05,Healthcare,Mastercard,"San Diego, CA",False
TXN02700,CUST00474,123.7,2025-02-18 02:22:03,Healthcare,Spotify,"Philadelphia, PA",False
TXN02701,CUST00959,89.78,2025-12-27 10:52:00,Online Shopping,Costco,"Washington, DC",False
TXN02702,CUST00074,3090.77,2025-11-25 10:02:27,Education,CitiBank,"San Francisco, CA",True
TXN02703,CUST00422,461.12,2025-04-14 08:08:02,Healthcare,PayPal,"San Francisco, CA",False
TXN02704,CUST00143,383.17,2025-09-08 10:48:16,Entertainment,Amazon Prime,"Washington, DC",False
TXN02705,CUST00990,214.55,2025-12-03 19:28:50,Dining,Target,"Charlotte, NC",False
TXN02706,CUST00241,163.16,2025-11-11 15:06:34,Entertainment,PayPal,"Charlotte, NC",False
TXN02707,CUST00682,1282.1,2025-05-14 05:25:31,Online Shopping,Costco,"San Jose, CA",True
TXN02708,CUST00539,183.84,2025-08-18 05:25:52,Entertainment,Bank of America,"San Antonio, TX",False
TXN02709,CUST00165,414.43,2025-01-24 09:25:10,Utilities,Apple Store,"Charlotte, NC",False
TXN02710,CUST00134,234.26,2025-08-27 02:08:26,Transportation,Amazon Prime,"San Francisco, CA",False
TXN02711,CUST00342,140.85,2025-07-27 21:31:58,Transportation,Bank of America,"Jacksonville, FL",False
TXN02712,CUST00775,4503.08,2025-07-10 05:56:53,Grocery,Target,"San Antonio, TX",True
TXN02713,CUST00451,35.98,2025-08-20 12:01:43,Dining,Bank of America,"Austin, TX",False
TXN02714,CUST00799,379.76,2025-08-01 18:28:13,Dining,Chase,"Indianapolis, IN",False
TXN02715,CUST00889,311.73,2025-08-29 01:52:36,Grocery,Visa,"Fort Worth, TX",False
TXN02716,CUST00426,55.64,2025-10-20 17:36:09,Online Shopping,Target,"Dallas, TX",False
TXN02717,CUST00813,49.44,2025-02-08 19:44:46,Online Shopping,Visa,"Charlotte, NC",False
TXN02718,CUST00556,131.11,2025-10-04 13:32:39,Healthcare,CitiBank,"Jacksonville, FL",False
TXN02719,CUST00702,137.52,2025-03-19 18:06:56,Dining,Target,"San Jose, CA",False
TXN02720,CUST00330,283.69,2025-07-08 22:38:12,Entertainment,Amazon,"Seattle, WA",False
TXN02721,CUST00255,175.03,2025-06-22 00:10:26,Other,Walmart,"San Jose, CA",False
TXN02722,CUST00476,180.51,2025-10-19 09:15:14,Education,Bank of America,"Los Angeles, CA",False
TXN02723,CUST00297,262.5,2025-03-03 18:53:27,Online Shopping,Costco,"Columbus, OH",False
TXN02724,CUST00674,304.47,2025-07-01 03:28:06,Transportation,Starbucks,"San Jose, CA",False
TXN02725,CUST00749,98.03,2025-02-05 19:23:00,Other,Netflix,"Fort Worth, TX",False
TXN02726,CUST00001,223.49,2025-03-20 18:58:46,Education,Visa,"Columbus, OH",False
TXN02727,CUST00485,425.7,2025-02-06 14:27:53,Utilities,Starbucks,"Phoenix, AZ",False
TXN02728,CUST00850,260.69,2025-12-20 13:13:33,Healthcare,Spotify,"Columbus, OH",False
TXN02729,CUST00079,393.99,2025-01-29 06:30:37,Online Shopping,PayPal,"San Francisco, CA",False
TXN02730,CUST00757,166.06,2025-09-20 18:44:43,Utilities,Best Buy,"Indianapolis, IN",False
TXN02731,CUST00218,386.25,2025-11-10 18:08:58,Utilities,Starbucks,"Phoenix, AZ",False
TXN02732,CUST00156,91.73,2025-06-25 00:25:24,Healthcare,McDonalds,"Seattle, WA",False
TXN02733,CUST00402,18.36,2025-04-12 15:40:52,Education,eBay,"New York, NY",False
TXN02734,CUST00948,87.27,2025-05-01 19:44:33,Other,Mastercard,"San Diego, CA",False
TXN02735,CUST00213,189.64,2025-11-22 15:25:40,Travel,Best Buy,"San Francisco, CA",False
TXN02736,CUST00288,181.28,2025-03-25 18:02:03,Education,Chase,"Los Angeles, CA",False
TXN02737,CUST00050,215.34,2025-04-25 05:15:37,Travel,Bank of America,"San Antonio, TX",False
TXN02738,CUST00562,89.9,2025-03-09 00:55:17,Travel,Chase,"San Francisco, CA",False
TXN02739,CUST00862,448.97,2025-06-11 21:30:29,Online Shopping,Uber,"New York, NY",False
TXN02740,CUST00289,187.86,2025-01-26 04:19:34,Dining,Chase,"Seattle, WA",False
TXN02741,CUST00661,304.94,2025-01-04 08:29:16,Education,Netflix,"Dallas, TX",False
TXN02742,CUST00826,398.97,2025-01-21 17:15:00,Travel,eBay,"Phoenix, AZ",False
TXN02743,CUST00866,4863.24,2025-07-09 13:59:40,Transportation,Chase,"Chicago, IL",True
TXN02744,CUST00547,95.2,2025-03-06 03:34:58,Other,PayPal,"San Jose, CA",False
TXN02745,CUST00703,384.03,2025-11-26 06:12:28,Education,Mastercard,"Indianapolis, IN",False
TXN02746,CUST00364,84.2,2025-08-21 16:10:52,Travel,Uber,"Seattle, WA",False
TXN02747,CUST00535,159.06,2025-06-20 17:55:04,Travel,Apple Store,"San Diego, CA",False
TXN02748,CUST00500,146.88,2025-06-13 00:15:10,Grocery,Apple Store,"New York, NY",False
TXN02749,CUST00609,189.77,2025-08-22 12:22:59,Grocery,Apple Store,"Phoenix, AZ",False
TXN02750,CUST00579,208.8,2025-03-06 22:11:32,Transportation,Best Buy,"Jacksonville, FL",False
TXN02751,CUST00182,96.36,2025-04-14 04:55:39,Healthcare,McDonalds,"New York, NY",False
TXN02752,CUST00632,322.93,2025-10-29 22:52:19,Other,Visa,"San Antonio, TX",False
TXN02753,CUST00160,142.79,2025-12-18 16:13:18,Dining,Best Buy,"Fort Worth, TX",False
TXN02754,CUST00464,125.99,2025-03-03 07:55:32,Education,McDonalds,"Austin, TX",False
TXN02755,CUST00333,485.49,2025-03-27 01:10:50,Utilities,Amazon Prime,"Dallas, TX",False
TXN02756,CUST00984,398.85,2025-07-26 11:29:09,Online Shopping,Spotify,"Denver, CO",False
TXN02757,CUST00248,121.26,2025-01-01 17:02:06,Online Shopping,Uber,"Los Angeles, CA",False
TXN02758,CUST00867,217.43,2025-06-28 17:29:45,Grocery,CitiBank,"Austin, TX",False
TXN02759,CUST00554,473.29,2025-07-15 14:43:56,Education,PayPal,"Fort Worth, TX",False
TXN02760,CUST00599,281.43,2025-05-01 03:07:21,Transportation,Visa,"San Diego, CA",False
TXN02761,CUST00790,85.41,2025-10-30 01:15:41,Other,Target,"New York, NY",False
TXN02762,CUST00272,286.97,2025-06-24 17:51:57,Healthcare,Amazon,"Fort Worth, TX",False
TXN02763,CUST00487,65.25,2025-07-22 23:47:58,Dining,Target,"Charlotte, NC",False
TXN02764,CUST00715,105.88,2025-08-02 09:41:50,Travel,Visa,"Dallas, TX",False
TXN02765,CUST00562,429.77,2025-02-24 09:26:45,Entertainment,McDonalds,"San Jose, CA",False
